"rest_num","rest_name","rest_img","rest_addr","rest_menu","rest_time","rest_detail"
598,하노이102,597,서울특별시 성동구 서울숲6길 18,"하노이 쌀국수, 분보남보",수~월  11:30 ~ 21:00(브레이크타임 15:00 ~ 17:00),성수에서 만나는 작은 하노이
599,솜리 현대백화점압구정본점,598,서울특별시 강남구 압구정로 165,비빔밥 / 솜리정식 / 제육볶음정식,"11:00 ~ 22:00","솜리는 압구정 현대백화점 내에 있는 자연건강 한식 전문점이다. 백화점 내부에 위치한 음식점인 만큼 깔끔한 실내와 인테리어를 갖춘 곳이다. 솜리에는 각종 비빔밥, 발아 청국장찌개, 된장찌개 같은 단품을 포함해 20여 가지 한식 메뉴가 있으며, 연회실도 마련되어 가족들의 모임장소로도 좋다."
600,도원스타일,599,서울특별시 강남구 압구정로 165,일품 요리,"11:00 ~ 22:00 (브레이크타임 15:00 ~ 17:00 / 라스트오더 21:00)","'중식당'이라는 단어에서 떠오르는 흔한 이미지는 과감하게 버려라. 맛의 정통성을 이어가되 공간만큼은 새로운 스타일을 추구하는 이곳 도원스타일에서는 말이다. 도원스타일의 시그니처 메뉴는 해산물 누룽지탕. 신선한 해산물과 구수한 누룽지가 만나 입안 가득 진한 풍미를 전한다. 바삭한 소고기 탕수육은 도원 셰프들의 40년 전통 노하우가 집약된 특제 소스와 조화를 이루며, 풍성한 채소에 매콤한 소스를 곁들인 유린기는 저열량 메뉴로 여성들의 사랑을 독차지한다."
601,팩피,600,서울특별시 성동구 왕십리로 136,"파스타, 샐러드",수~일  11:00 21:00(브레이크타임 15:00~18:00),성수동 서울숲 미슐랭 파스타 맛집
602,소인수서울,601,서울특별시 성동구 왕십리로 136,모듭곱창구이(200g),"일-목 16:00 ~ 23:00, 금-토 16:00 ~ 24:00",모둠 곱창이 맛있는 뚝섬 맛집
603,우리바다수산,602,서울특별시 마포구 월드컵로 102,광어회,"월~토 12:00~03:00, 일 12:00~02:00",싱싱한 광어회가 맛있는 망원역 횟집
604,모닥불,603,서울특별시 동대문구 회기로8길 34,샤브샤브,"09:30 ~ 21:00",최상의 음식과 양질의 서비스를 제공하는 샤브샤브 전문점
605,훼미리손칼국수보쌈,604,서울특별시 성동구 왕십리로 134,"만두국, 감자전","10:00 ~ 22:00",느끼하지 않고 달지 않은 노포의 손맛
606,온량,605,서울특별시 성동구 서울숲4길 26-10,토마호크 포크 커틀렛,매일 12:00~21:00,따뜻한 분위기의 돈가스 파스타 맛집
607,만학,606,서울특별시 성동구 서울숲4길 26-24,"전복 버섯 솥밥, 꽃갈비 스테이크 솥밥","매일 11:30~21:00 (브레이크타임 15:00~17:00 / 라스트오더 런치15:00, 디너 20:00)",서울숲에서 만나는 정갈한 솥밥의 품격
608,꾸아 성수점,607,서울특별시 성동구 서울숲4길 26-24,"왕갈비 쌀국수, 반세오","평일  11 30 ~ 21:30 (브레이크타임 15:30 ~ 16:30 / 라스트오더 14:30, 20:30) 주말  11:00 ~ 21:30 (라스트오더 20:30)",왕갈비 쌀국수가 있는 서울숲 인근 베트남 음식점
609,벙구갈비 응암점,608,서울특별시 은평구 응암로 269,"수제갈비, 수제생갈비",매일 11:00 ~ 23:00,응암동 전통 수제 숙성 갈비 전문점
610,할머니의 레시피,609,서울특별시 성동구 서울숲2길 44-12,"고추장불고기(평일점심특선), 버섯불고기(평일점심특선)","11:00~21:00 (브레이크타임 15:00~17:00)",성수동 서울숲 카페거리 깔끔한 한정식
611,"63뷔페 파빌리온",610,서울특별시 영등포구 63로 50,뷔페식,"12:00 ~ 21:00","63빌딩에서 즐기는 고급 레스토랑 같은 뷔페"
612,오스테리아 파로,611,서울특별시 성동구 서울숲6길 20 삼일빌딩,트러플화이트라구파스타,"매주 화~금 11:30~22:00(15:00~17:30 브레이크 타임),토 12:00~22:00(15:30~17:00), 일 12:00~21:30(15:30~17:00)",내추럴 와인과 생면 파스타가 맛있는 집
613,카츠성수,612,서울특별시 성동구 서울숲4길 26,"히레카츠정식, 치즈카츠정식","11:30~20:50(라스트오더 20:00)",프리미엄 저온 숙성 돈카츠 전문점
614,파르코,613,서울특별시 성동구 서울숲2길 44,"피칸테 로제파스타, 풍기 에 우오보","11:30 ~ 22:00 (브레이크타임 15:00 ~ 17:00 토, 일 브레이크타임 없음)",나폴리피자 장인협회 공식인증 피자집
615,아울림,614,서울특별시 성동구 서울숲4길 26,봉골레,화~일 11:30~21:50(브레이크타임15:00~17:00) - 라스트오더 20:50,서울숲 데이트하기 좋은 레스토랑
616,워킹온더클라우드,615,서울특별시 영등포구 63로 50,코스요리,- 주중 11:30 ~ 22:00(브레이크타임 15:00 ~ 17:30)- 주말 및 공휴일 주중 11:00 ~ 21:30(브레이크타임 15:30 ~ 17:00),유럽 분위기 물씬 나는 레스토랑
617,대가방 압구정동점,616,서울특별시 강남구 논현로175길 64,"탕수육, 라조기","11:30~21:30(브레이크 타임 15:00~17:00, 토요일 브레이크 타임 15:00~16:00)",서울 3대 탕수육집 중국 정통 레스토랑
618,백원,617,서울특별시 영등포구 여의공원로 101,코스요리,"11:30 ~ 22:00","여의도 CCMM 빌딩(국민일보) 12층에 있는 중국음식점 백원은 여의도에서 잘 알려진 중식당 중 하나로 음식 관련 매체에서 소개되기도 한 곳이다. 높은 층에서 바라보는 한강 전망이 좋고, 룸의 크기도 다양해서 크고 작은 비즈니스 모임이 많이 열린다고 한다."
619,호호식당 성수,618,서울특별시 성동구 서울숲4길 25,"가츠나베정식, 우니파스타, 우나기동, 히레가츠정식","11:00 ~ 22:00 (15:00~17:00 브레이크타임)",성수동의 일본가정식 식당
620,터치더스카이,619,서울특별시 영등포구 63로 50,한우 등심 스테이크,점심 : 11:30 ~ 15:00저녁 : 17:30 ~ 22:00,아름다운 전망과 정통 프렌치 요리를 즐길 수 있는 곳
621,슈치쿠,620,서울특별시 영등포구 63로 50,"슈치쿠 코스요리, 슈치쿠 정식요리",점심 11:30 ~ 15:00  저녁 17:30 ~ 22:00<토요일/일요일 영업시간: 홈페이지 참조>,"일본어로 ""붉은 대나무""를 의미하는 슈치쿠는 신선한 식재료를 기본으로 교토 가이세키와 도쿄 에도마에 스시의 전통 조리기법에 한국적 정서를 가미하여 슈치쿠만의 현대적 해석을 추가한 요리를 제공한다. 서울 시내가 한눈에 펼쳐지는 8개의 프라이빗 룸과 스카이 스시바는 비즈니스와 사교를 위한 좋은 공간이다."
622,밸런스포케,621,서울특별시 성동구 서울숲4길 28,"차돌포케, 하와이안 칠리 쉬림프","월~금 11:00~21:00(브레이크타임15:00~16:00), 토 일 12:00~21:00)",건강하고 든든한 다이어트 샐러드 전문점
623,대성갈비,622,서울특별시 성동구 서울숲4길 27,"돼지갈비, 목살, 소갈비, 삼겹살","12:00 ~ 21:00 (14:30 ~ 16:30 브레이크타임)",뚝섬에 있는 돼지갈비 골목 맛집
624,서울로인 서울숲점,623,서울특별시 성동구 서울숲2길 32-14 갤러리아 포레,최상급 한우 구이,매일 11:30 ~ 22:00(브레이크타임 15:00 ~ 17:00 라스트오더 21:00),최상급 한우 구이 맛집
625,체다앤올리,624,서울특별시 성동구 서울숲2길 32-14 갤러리아 포레,"죠리퐁라테, 칠리쉬림프샌드위치, 연어아보카도샐러드","평일 10:00~21:00, 주말 09:00~21:00 (20:30 라스트오더)",반려동물과 함께 즐기는 브런치 카페
626,군산찜,625,서울특별시 마포구 새터산길 2,해물찜,"11:00 ~ 22:00",맛있는 양념의 해물찜과 아귀찜을 즐길 수 있는 아구찜 전문점
627,르브런쉭 신사점,626,서울특별시 강남구 강남대로162길 41-22 오로라빌,"버거베네딕트, 만조 리가토니, 에그베네딕트, 리코타치즈 팬케이크",매일 10:00 ~ 20:30 (15:00 ~ 16:00 브레이크타임 / 19:00 라스트오더)),가로수길 브런치 잘하는 올드 감성 레스토랑
628,세븐갈비,627,서울특별시 성동구 왕십리로5길 14,세븐갈비,매일 11:30 ~ 22:30 (브레이크타임 15:00 ~ 16:30 토-일 브레이크타임 없음),성수동 갈비 골목 느낌 좋은 고깃집
629,핑크솔트 숯불구이,628,서울특별시 마포구 양화로 16,LA 갈비,"11:30 - 22:00 (15:30 - 17:00 브레이크 타임)",다양하고 질 좋은 고기를 맛볼 수 있는 합정역 고깃집
630,합정옥,629,서울특별시 마포구 양화로1길 21,곰탕,"11:00 - 22:00 (라스트 오더 20:30)",든든하고 깔끔한 한끼 식사 합정옥
631,소금집델리 망원,630,서울특별시 마포구 월드컵로19길 14,잠봉뵈르 샌드위치,"11:00 - 22:00",잠봉뵈르가 유명한 마포구 샌드위치 맛집
632,운산,631,서울특별시 영등포구 여의공원로 101 C.C.M.M빌딩,해정식,상시 11:30 ~ 22:00(브레이크타임 15:00 ~ 17:30),여의도에 자리한 한국 전통음식 전문점
633,이솔라 레스토랑,632,서울특별시 서초구 올림픽대로 2085-14,"Isola Special Course, Lunch Steak Course, Lunch Pasta Course, Spaghetti Croccante,  Margherita Pizza","11:30~21:00 (15:00~17:00 브레이크타임)",한강을 바라보며 여유롭게 즐기는 이탈리안 요리
634,에드엣,633,서울특별시 강남구 압구정로10길 30-9,엔초비 파스타,"11:30 - 23:00(브레이크타임 15:00 - 17:00 )",분위기 있게 즐기는 브런치와 내추럴 와인
635,진작다이닝,634,서울특별시 성동구 왕십리로14나길 10,"후토마끼, 카이센동, 호르몬동, 사케동","11:30 ~ 21:00 (20:30 라스트오더)",성수동의 일본식 퓨전레스토랑
636,퀴버 서울숲,635,서울특별시 성동구 왕십리로5길 3 성수1가제2동 공공복합청사,"라구 떡볶이, 관자","11:30 ~ 22:00(브레이크타임 15:00 ~ 17:00)",통유리와 높은 천장으로 개방감이 좋은 레스토랑
637,미도림,636,서울특별시 성동구 왕십리로 108,"취나물파스타, 부추교자",매일 월 - 금  16:00 ~ 24:00 토 - 일 13:00 ~ 새벽 01:00 (라스트오더 토-일 새벽 00:00 월-금 23:00),와인과 사케가 있는 한식 파스타 내추럴 와인바
638,묘한식탁,637,서울특별시 마포구 포은로2나길 44,깻잎 크림 파스타,"11:30-22:30(브레이크 타임 15:00-17:00)","차 한잔, 술 한잔, 밥 한끼"
639,크레이지카츠,638,서울특별시 마포구 포은로2나길 44,특로스카츠정식,"11:30~21:00 (15:00~17:00 브레이크 타임)",합정역 근처 바삭하고 맛있는 돈카츠 맛집
640,윤경,639,서울특별시 성동구 아차산로 3 성수동 아파트형 공장 두앤캔 하우스,"안심돈까스, 카이센동","11:30 ~ 21:30(브레이크타임 15:00 ~ 17:00 라스트오더 21:00)",소담하고 깔끔한 뚝섬역 일식 맛집
641,청어람 망원점,640,서울특별시 마포구 망원로 97,곱창전골,"평일 11:30 ~ 22:00 (쉬는시간 14:00 ~ 16:30) / 토요일, 공휴일 16:30 ~ 22:00","서울 마포구 망원동에 있는 매콤한 양념 소스가 일품인 곱창전골집으로 양깃머리, 곱창, 막창 등 냄비에 각종 채소와 함께 끓여 먹는 이름난 곱창집이다. TV 프로그램 <생방송오늘저녁> 1,172회, <맛있는 녀석들> 282회에 곱창전골 편에 소개되면서 더욱 방문객이 많아졌다. 지하철 6호선 망원역 망원우체국 사거리 인근에 있다."
642,대돈집,641,서울특별시 성동구 왕십리로14길 18 뚝섬영재어린이집,제주산 항정살 / 제주산 오겹살,월요일~토요일 11:00~22:30 (라스트오더 22:00),돌판에 구워 먹는 제주산 삼겹목살 전문점
643,헤키,642,서울특별시 마포구 월드컵로17길 38,하레카츠정식,"11:40 - 20:30 (라스트 오더 20:00)",푸른 하늘의 햇살같은 따스함
644,김북순큰남비집 신사본점,643,서울특별시 강남구 압구정로2길 15 신사아이빌,"목살김치찌개, 초란뚝배기탕, 목살듬뿍김치찌개, 해물 순두부찌개","10:30 ~ 21:30",연예인도 찾는 김치찌개와 계란찜 맛집
645,몽련,644,서울특별시 성동구 왕십리로10길 3,"몽련도끼살, 소세트","11:30 ~ 21:30 (브레이크타임 14:50 ~ 17:00)",특별한 돼지고기 몽련도끼살이 있는 서울숲 맛집
646,반상회 성수,645,서울특별시 성동구 아차산로1길 12,"반상회 정식, 연어장 덮밥","월 - 토  11:00 ~ 21:00 (브레이크타임 15:00 ~ 16:30, 라스트오더 20:30)",깔끔하고 맛있는 든든한 한끼 덮밥 전문점
647,무식당 성수본점,646,서울특별시 성동구 왕십리로10길 5-9,"한우 모둠(한정판매), 한우 차돌박이",매일 17:00 ~ 23:00(라스트오더 22:00),뚝섬역 회식장소 인기 있는 하이클라스 고기집
648,비사벌 전주 콩나물 국밥,647,서울특별시 성동구 왕십리로6길 1-2,"콩나물국밥, 모주","07:00 ~ 22:00",성수동 서울숲 콩나물 해장국 전문점
649,중화원,648,서울특별시 은평구 통일로66길 10-16,짬뽕,"화~금요일 11:00~20:00(라스트 오더 19:30), 토~일요일 11:00~19:00(라스트 오더 18:30)","불광역 해물누룽지탕, 짬뽕이 유명한 맛집"
650,압구정면옥,649,서울특별시 강남구 압구정로30길 16 아크힐즈16,"평양냉면, 압구정 손만두 한접시, 한우 어복쟁반","11:00~21:30",메밀을 직접 갈아 즉석에서 뽑는 평양냉면집
651,고집132 성수본점,650,서울특별시 성동구 왕십리로8길 5 대영빌딩,"제주숙성 쫄깃살, 제주숙성 특삼겹","매일 12:00 ~ 22:30 (브레이크타임 15:00 ~ 17:00, 단 주말 브레이크 타임 없음)","132시간 초저온 진공숙성한 최상급 제주돼지 맛집"
652,미테이블 성수점,651,서울특별시 성동구 왕십리로8길 5 대영빌딩,"랍스타 알리오올리오, 스테이크 크림파스타","매일 11:00 ~ 21:00 (브레이크타임 14:30 ~ 16:00, 주말은 브레이크 타임 없음, 라스트오더 20:30)",서울숲 인근 가성비 좋은 파스타집
653,무탄,652,서울특별시 강남구 논현로176길 22,"스테이크트러플짜장면, 마카롱 멘보샤, 고추 유린기, 오향장우육",매주 11:00 ~ 22:00 (브레이크타임 없음 / 라스트오더 20:50),스테이크트러플짜장면으로 입소문난 중국요리집
654,다리원,653,서울특별시 은평구 증산서길 135,해물누룽지탕,"11:00 ~ 21:00",해물누룽지탕을 맛볼 수 있는 곳
655,오리지널팬케이크하우스 가로수길점,654,서울특별시 강남구 강남대로162길 41 동원빌딩,"더치베이비, 애플 팬케이크, 콥 샐러드, 시저샐러드","월~금요일 09:00~21:00, 토~일요일 08:00~21:00",오리지널팬케이크하우스 가로수길점
656,수퍼판,655,서울특별시 강남구 논현로167길 15,런치 SET,월~토 12:00 ~ 22:00 (14:30 ~ 17:30 브레이크타임 / 21:15 라스트오더),셰프의 손길이 느껴지는 아늑한 퓨전 한식집
657,잇텐고,656,서울특별시 마포구 포은로 11,바질 라멘(미도리 카메),"11:30 ~ 21:30 (브레이크타임 14:30 ~ 17:00)",부드러운 차슈와 특색있는 바질 라멘이 맛있는 식당
658,성미골,657,서울특별시 마포구 월드컵로 137,이베리코흑돼지 황제모듬,"월수목 16:00~23:30, 금토일 13:00~23:30",프리미엄 이베리코 돼지고기를 맛볼 수 있는 망원동 고깃집
659,뉴욕뉴욕(켄싱턴호텔),658,서울특별시 영등포구 국회대로76길 16,코스요리,런치 11:30~15:30 (주문마감 14:00)디너 18:00~21:00(마지막주문 20:30),뉴욕 스테이크의 전통의 맛
660,진평925,659,서울특별시 마포구 망원로 87 진평925,왕갈비탕,"00:00 - 24:00",넓은 매장에서 즐기는 망원동 돼지갈비
661,어썸로즈,660,서울특별시 강남구 압구정로10길 40,"Rose Set, Awesome Set, 브라운 브레드, 양송이 스프","11:00~22:00(라스트 오더 21:30)",장미꽃을 주는 분위기 좋은 신사 가로수길 맛집
